"","X","az","date","senat","anordnung","link","year","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","wechsel_at_all","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"1088",197,"1 BvR 462/13",2018-11-08,1,0,"http://www.bverfg.de/e/rk20181108_1bvr046213.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1089",198,"1 BvR 3091/13",2018-11-08,1,0,"http://www.bverfg.de/e/rk20181108_1bvr309113.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1090",199,"1 BvR 1618/17",2018-11-08,1,0,"http://www.bverfg.de/e/rk20181108_1bvr161817.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1091",187,"1 BvR 1223/18",2018-11-13,1,0,"http://www.bverfg.de/e/rk20181113_1bvr122318.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1092",185,"1 BvR 433/16",2018-11-14,1,0,"http://www.bverfg.de/e/rk20181114_1bvr043316.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1093",180,"1 BvR 1335/18",2018-11-19,1,0,"http://www.bverfg.de/e/rk20181119_1bvr133518.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1094",175,"1 BvR 436/17",2018-11-21,1,0,"http://www.bverfg.de/e/rk20181121_1bvr043617.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1095",171,"1 BvR 318/17",2018-11-26,1,0,"http://www.bverfg.de/e/rk20181126_1bvr031817.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1096",170,"1 BvR 957/18",2018-11-27,1,0,"http://www.bverfg.de/e/rk20181127_1bvr095718.html",2018,1,"Kirchhof","Ott","Christ","Kirchhof","Ott","Christ","Radtke Britz Baer Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1097",158,"1 BvR 1240/18",2018-12-18,1,0,"http://www.bverfg.de/e/rk20181218_1bvr124018.html",2018,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1098",143,"1 BvQ 1/19",2019-01-30,1,1,"http://www.bverfg.de/e/qk20190130_1bvq000119.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1099",138,"1 BvR 2914/17",2019-02-12,1,0,"http://www.bverfg.de/e/rk20190212_1bvr291417.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1100",117,"1 BvR 169/19",2019-03-14,1,0,"http://www.bverfg.de/e/rk20190314_1bvr016919.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1101",114,"1 BvQ 90/18",2019-03-18,1,1,"http://www.bverfg.de/e/qk20190318_1bvq009018.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1102",94,"1 BvR 1909/18",2019-04-08,1,0,"http://www.bverfg.de/e/rk20190408_1bvr190918.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1103",65,"1 BvR 2403/16",2019-05-28,1,0,"http://www.bverfg.de/e/rk20190528_1bvr240316.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1104",34,"1 BvR 363/19",2019-07-08,1,0,"http://www.bverfg.de/e/rk20190708_1bvr036319.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1105",1,"1 BvR 1753/19",2019-08-12,1,0,"http://www.bverfg.de/e/rk20190812_1bvr175319.html",2019,1,"Harbarth","Britz","Radtke","Harbarth","Britz","Radtke","Ott Baer Christ Paulus Masing",0,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1106",6982,"1 BvR 390/96",1998-01-08,1,0,"http://www.bverfg.de/e/rk19980108_1bvr039096.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1107",6983,"1 BvR 1872/94",1998-01-08,1,0,"http://www.bverfg.de/e/rk19980108_1bvr187294.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1108",6952,"1 BvR 1788/97",1998-02-06,1,0,"http://www.bverfg.de/e/rk19980206_1bvr178897.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1109",6948,"1 BvR 327/97",1998-02-11,1,0,"http://www.bverfg.de/e/rk19980211_1bvr032797.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1110",6945,"1 BvR 272/97",1998-02-12,1,0,"http://www.bverfg.de/e/rk19980212_1bvr027297.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1111",6946,"1 BvR 2124/95",1998-02-12,1,0,"http://www.bverfg.de/e/rk19980212_1bvr212495.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1112",6941,"1 BvR 83/96",1998-02-13,1,0,"http://www.bverfg.de/e/rk19980213_1bvr008396.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1113",6942,"1 BvR 743/96",1998-02-13,1,0,"http://www.bverfg.de/e/rk19980213_1bvr074396.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1114",6943,"1 BvR 1812/95",1998-02-13,1,0,"http://www.bverfg.de/e/rk19980213_1bvr181295.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1115",6944,"1 BvR 1921/96",1998-02-13,1,0,"http://www.bverfg.de/e/rk19980213_1bvr192196.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1116",6925,"1 BvR 420/97",1998-02-26,1,0,"http://www.bverfg.de/e/rk19980226_1bvr042097.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Seidl Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1117",6921,"1 BvR 1487/97",1998-03-04,1,0,"http://www.bverfg.de/e/rk19980304_1bvr148797.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1118",6907,"1 BvR 10/97",1998-03-19,1,0,"http://www.bverfg.de/e/rk19980319_1bvr001097.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1119",6908,"1 BvR 13/97",1998-03-19,1,0,"http://www.bverfg.de/e/rk19980319_1bvr001397.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1120",6909,"1 BvR 262/97",1998-03-19,1,0,"http://www.bverfg.de/e/rk19980319_1bvr026297.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1121",6910,"1 BvR 264/97",1998-03-19,1,0,"http://www.bverfg.de/e/rk19980319_1bvr026497.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1122",6885,"1 BvR 1004/96",1998-03-31,1,0,"http://www.bverfg.de/e/rk19980331_1bvr100496.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1123",6888,"1 BvR 2167/93",1998-03-31,1,0,"http://www.bverfg.de/e/rk19980331_1bvr216793.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1124",6831,"1 BvL 34/94",1998-05-20,1,0,"http://www.bverfg.de/e/lk19980520_1bvl003494.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1125",6814,"1 BvR 1485/86",1998-06-10,1,0,"http://www.bverfg.de/e/rk19980610_1bvr148586.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1126",6800,"1 BvR 810/90",1998-07-02,1,0,"http://www.bverfg.de/e/rk19980702_1bvr081090.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1127",6794,"1 BvR 666/98",1998-07-13,1,0,"http://www.bverfg.de/e/rk19980713_1bvr066698.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1128",6771,"1 BvR 327/97",1998-08-04,1,0,"http://www.bverfg.de/e/rk19980804_1bvr032797.html",1998,2,"Kühling","Jaeger","Hömig","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",1,"Steiner","Hömig","Kühling Jaeger Hömig",2,0,"1","Hömig Grimm Papier Haas",2,FALSE,0
"1129",6773,"1 BvR 2095/97",1998-08-04,1,0,"http://www.bverfg.de/e/rk19980804_1bvr209597.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1130",6767,"1 BvR 264/98",1998-08-05,1,0,"http://www.bverfg.de/e/rk19980805_1bvr026498.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1131",6754,"1 BvR 420/97",1998-08-18,1,0,"http://www.bverfg.de/e/rk19980818_1bvr042097.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1132",6747,"1 BvR 1670/97",1998-09-11,1,0,"http://www.bverfg.de/e/rk19980911_1bvr167097.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1133",6727,"1 BvR 781/98",1998-10-01,1,0,"http://www.bverfg.de/e/rk19981001_1bvr078198.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1134",6679,"1 BvR 2069/98",1998-11-26,1,0,"http://www.bverfg.de/e/rk19981126_1bvr206998.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1135",6675,"1 BvR 484/96",1998-12-03,1,0,"http://www.bverfg.de/e/rk19981203_1bvr048496.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1136",6676,"1 BvR 592/97",1998-12-03,1,0,"http://www.bverfg.de/e/rk19981203_1bvr059297.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1137",6677,"1 BvR 2262/96",1998-12-03,1,0,"http://www.bverfg.de/e/rk19981203_1bvr226296.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1138",6667,"1 BvR 2184/98",1998-12-14,1,0,"http://www.bverfg.de/e/rk19981214_1bvr218498.html",1998,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Haas Seibert",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1139",6657,"1 BvR 1909/95",1999-01-13,1,0,"http://www.bverfg.de/e/rk19990113_1bvr190995.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1140",6630,"1 BvR 420/97",1999-02-04,1,0,"http://www.bverfg.de/e/rk19990204_1bvr042097.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1141",6627,"1 BvL 25/97",1999-02-08,1,0,"http://www.bverfg.de/e/lk19990208_1bvl002597.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1142",6600,"1 BvR 781/98",1999-02-25,1,0,"http://www.bverfg.de/e/rk19990225_1bvr078198.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1143",6597,"1 BvR 1081/94",1999-03-01,1,0,"http://www.bverfg.de/e/rk19990301_1bvr108194.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1144",6585,"1 BvL 27/97",1999-03-10,1,0,"http://www.bverfg.de/e/lk19990310_1bvl002797.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1145",6578,"1 BvR 222/98",1999-03-12,1,0,"http://www.bverfg.de/e/rk19990312_1bvr022298.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1146",6579,"1 BvR 355/99",1999-03-12,1,0,"http://www.bverfg.de/e/rk19990312_1bvr035599.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1147",6553,"1 BvR 1814/94",1999-03-30,1,0,"http://www.bverfg.de/e/rk19990330_1bvr181494.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1148",6521,"1 BvR 1315/97",1999-05-03,1,0,"http://www.bverfg.de/e/rk19990503_1bvr131597.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1149",6512,"1 BvR 263/98",1999-05-19,1,0,"http://www.bverfg.de/e/rk19990519_1bvr026398.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1150",6507,"1 BvL 22/98",1999-05-21,1,0,"http://www.bverfg.de/e/lk19990521_1bvl002298.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1151",6508,"1 BvR 726/98",1999-05-21,1,0,"http://www.bverfg.de/e/rk19990521_1bvr072698.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1152",6492,"1 BvR 1500/97",1999-06-17,1,0,"http://www.bverfg.de/e/rk19990617_1bvr150097.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1153",6493,"1 BvR 2507/97",1999-06-17,1,0,"http://www.bverfg.de/e/rk19990617_1bvr250797.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1154",6481,"1 BvR 137/98",1999-06-24,1,0,"http://www.bverfg.de/e/rk19990624_1bvr013798.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1155",6482,"1 BvR 476/98",1999-06-24,1,0,"http://www.bverfg.de/e/rk19990624_1bvr047698.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1156",6483,"1 BvR 1650/98",1999-06-24,1,0,"http://www.bverfg.de/e/rk19990624_1bvr165098.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1157",6484,"1 BvR 2033/98",1999-06-24,1,0,"http://www.bverfg.de/e/rk19990624_1bvr203398.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1158",6477,"1 BvR 698/99",1999-07-01,1,0,"http://www.bverfg.de/e/rk19990701_1bvr069899.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1159",6473,"1 BvR 1021/99",1999-07-06,1,0,"http://www.bverfg.de/e/rk19990706_1bvr102199.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1160",6466,"1 BvR 875/99",1999-07-19,1,0,"http://www.bverfg.de/e/rk19990719_1bvr087599.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1161",6465,"1 BvR 1668/98",1999-07-20,1,0,"http://www.bverfg.de/e/rk19990720_1bvr166898.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1162",6463,"1 BvR 1584/98",1999-07-21,1,0,"http://www.bverfg.de/e/rk19990721_1bvr158498.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1163",6452,"1 BvQ 5/99",1999-07-28,1,1,"http://www.bverfg.de/e/qk19990728_1bvq000599.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1164",6453,"1 BvR 124/99",1999-07-28,1,0,"http://www.bverfg.de/e/rk19990728_1bvr012499.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1165",6454,"1 BvR 282/99",1999-07-28,1,0,"http://www.bverfg.de/e/rk19990728_1bvr028299.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1166",6455,"1 BvR 542/99",1999-07-28,1,0,"http://www.bverfg.de/e/rk19990728_1bvr054299.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1167",6456,"1 BvR 1006/99",1999-07-28,1,0,"http://www.bverfg.de/e/rk19990728_1bvr100699.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1168",6457,"1 BvR 1056/99",1999-07-28,1,0,"http://www.bverfg.de/e/rk19990728_1bvr105699.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1169",6458,"1 BvR 1398/98",1999-07-28,1,0,"http://www.bverfg.de/e/rk19990728_1bvr139898.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1170",6435,"1 BvR 2102/98",1999-08-18,1,0,"http://www.bverfg.de/e/rk19990818_1bvr210298.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1171",6432,"1 BvR 1138/97",1999-08-23,1,0,"http://www.bverfg.de/e/rk19990823_1bvr113897.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1172",6429,"1 BvR 1246/95",1999-08-25,1,0,"http://www.bverfg.de/e/rk19990825_1bvr124695.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1173",6426,"1 BvR 131/99",1999-08-26,1,0,"http://www.bverfg.de/e/rk19990826_1bvr013199.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1174",6423,"1 BvR 315/97",1999-08-30,1,0,"http://www.bverfg.de/e/rk19990830_1bvr031597.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1175",6421,"1 BvR 1389/97",1999-08-31,1,0,"http://www.bverfg.de/e/rk19990831_1bvr138997.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1176",6420,"1 BvR 264/95",1999-09-01,1,0,"http://www.bverfg.de/e/rk19990901_1bvr026495.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1177",6419,"1 BvR 421/96",1999-09-04,1,0,"http://www.bverfg.de/e/rk19990904_1bvr042196.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1178",6404,"1 BvR 1362/99",1999-09-20,1,0,"http://www.bverfg.de/e/rk19990920_1bvr136299.html",1999,2,"Kühling","Jaeger","Steiner","Kühling","Jaeger","Steiner","Hömig Grimm Papier Hohmann-Dennhardt Haas",0,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
